Student_ID,Age,Gender,Degree,Branch,CGPA,Internships,Projects,Coding_Skills,Communication_Skills,Aptitude_Test_Score,Soft_Skills_Rating,Certifications,Backlogs,Placement_Status
4979,20,Male,B.Sc,ECE,7.9,0,4,5,7,99,5,2,1,Placed
48169,21,Female,B.Sc,IT,5.86,0,3,4,5,67,5,1,2,Not Placed
23318,23,Male,B.Sc,IT,7.79,2,5,8,5,88,6,3,1,Placed
43138,18,Female,B.Tech,Civil,7.47,0,4,6,7,57,6,2,2,Not Placed
23550,21,Male,MCA,ECE,5.98,0,3,6,5,55,5,2,1,Not Placed
45099,23,Female,BCA,IT,8.35,2,5,7,4,72,6,2,0,Not Placed
27627,20,Male,BCA,Civil,7.65,2,4,5,5,71,7,2,0,Placed
31352,23,Female,BCA,IT,7.78,0,3,3,5,71,6,1,0,Not Placed
5075,20,Female,MCA,ECE,5.88,0,3,4,4,49,4,1,1,Not Placed
4072,20,Male,BCA,ECE,5.33,0,3,4,7,53,7,1,1,Not Placed
31786,18,Male,MCA,ECE,5.14,0,2,2,5,44,5,1,1,Not Placed
43917,19,Male,BCA,ME,5.83,0,3,6,3,47,7,2,2,Not Placed
995,24,Male,B.Sc,ME,6.71,0,3,4,4,78,5,1,1,Not Placed
4912,19,Male,B.Tech,Civil,7.98,0,3,2,7,89,5,1,0,Not Placed
32094,18,Male,B.Sc,ECE,6.86,1,4,7,6,71,7,2,1,Placed
35047,19,Male,MCA,IT,7.35,0,3,4,9,79,5,1,0,Not Placed
12883,19,Female,B.Tech,Civil,6.56,0,3,3,3,74,6,1,0,Not Placed
17092,20,Female,MCA,IT,5.37,0,3,4,6,66,6,1,3,Not Placed
18943,20,Male,BCA,Civil,6.92,1,3,5,5,64,4,2,2,Not Placed
12329,20,Male,B.Sc,ECE,5.99,1,3,5,5,66,6,2,2,Not Placed
35879,24,Female,B.Tech,IT,7.24,1,4,7,4,56,7,2,1,Not Placed
14616,23,Male,BCA,ECE,4.98,0,2,4,5,41,6,1,2,Not Placed
29411,24,Male,B.Tech,CSE,7.24,1,5,9,5,60,6,3,2,Not Placed
39187,20,Male,B.Sc,CSE,6.99,0,4,8,7,71,6,2,2,Not Placed
33200,18,Female,MCA,Civil,7.59,0,3,3,4,75,6,1,0,Not Placed
44953,19,Male,BCA,Civil,5.47,0,2,2,6,36,7,0,2,Not Placed
37794,24,Male,B.Sc,Civil,6.51,0,3,4,5,59,5,1,1,Not Placed
43717,20,Female,MCA,ME,5.85,1,2,2,4,42,6,1,3,Not Placed
38177,22,Male,BCA,ECE,7,1,4,5,4,72,5,2,0,Not Placed
33418,24,Male,MCA,Civil,6.07,0,2,2,8,67,6,1,2,Not Placed
26882,19,Male,B.Sc,CSE,7.74,1,4,7,4,90,4,2,1,Not Placed
31879,21,Male,B.Sc,CSE,5.24,0,3,4,7,46,5,1,2,Not Placed
30273,24,Female,MCA,Civil,7.79,1,4,5,5,94,4,2,0,Placed
21389,20,Male,B.Tech,Civil,7.43,0,4,5,4,72,5,2,0,Not Placed
43049,24,Male,B.Tech,Civil,7.69,1,4,5,6,73,8,2,1,Placed
7951,20,Male,BCA,Civil,6.99,0,3,5,6,85,5,2,0,Placed
19224,19,Male,B.Tech,Civil,9.63,1,5,8,7,99,6,3,0,Placed
14284,21,Male,MCA,Civil,6.73,0,3,3,7,71,6,1,0,Not Placed
3279,19,Female,MCA,ECE,7.72,1,4,6,5,67,5,2,2,Not Placed
21816,18,Female,B.Tech,ME,6.82,0,4,6,8,78,4,2,1,Placed
31289,19,Female,BCA,CSE,4.54,0,2,4,7,56,3,1,1,Not Placed
33055,20,Male,BCA,Civil,7.93,0,4,5,3,89,6,2,0,Not Placed
3513,24,Male,BCA,Civil,7,0,3,3,5,61,7,1,2,Not Placed
41147,18,Male,MCA,Civil,6.76,0,3,5,6,72,6,2,0,Placed
20685,20,Male,BCA,IT,6.9,0,3,4,6,70,6,1,0,Not Placed
28932,20,Female,MCA,Civil,6.31,1,3,4,5,81,5,2,1,Not Placed
30573,24,Male,B.Sc,Civil,7.15,1,4,7,4,61,6,2,0,Not Placed
2538,22,Male,BCA,ME,7.03,1,4,5,3,80,5,2,0,Not Placed
23934,22,Male,BCA,Civil,6.21,0,3,3,8,66,6,1,3,Not Placed
23686,22,Female,B.Sc,CSE,7.48,0,4,5,6,83,6,2,1,Placed
44928,24,Female,B.Sc,IT,5.51,0,3,6,5,57,6,2,2,Not Placed
25843,23,Male,B.Sc,CSE,8.13,1,6,10,6,86,5,3,1,Placed
5978,18,Female,BCA,ME,5.95,0,2,2,7,54,7,1,2,Not Placed
21393,19,Male,B.Tech,CSE,7.5,1,5,9,4,76,8,3,1,Not Placed
49634,20,Female,B.Tech,ME,9.18,3,5,7,4,86,6,2,0,Not Placed
12939,23,Female,MCA,IT,6.63,0,3,4,7,58,5,1,0,Not Placed
18104,22,Male,MCA,CSE,7.66,2,5,9,5,79,6,3,0,Placed
20059,24,Male,B.Sc,IT,6.62,1,4,6,7,72,5,2,2,Not Placed
45788,24,Male,B.Sc,IT,7.33,1,4,5,4,66,4,2,1,Not Placed
18685,21,Female,MCA,IT,7.42,3,4,7,6,78,5,2,0,Placed
22422,18,Male,B.Sc,Civil,6.78,1,3,4,5,63,7,1,0,Not Placed
18986,24,Female,BCA,ECE,8.09,1,5,7,7,88,5,2,0,Placed
37588,20,Female,B.Sc,ME,6.62,0,3,5,8,63,6,2,0,Placed
7849,18,Male,B.Tech,IT,6.25,1,4,8,7,54,5,2,2,Not Placed
8618,23,Male,B.Sc,ME,7.5,1,4,7,5,73,6,2,0,Placed
43211,18,Male,B.Tech,ME,8.83,1,4,6,6,89,5,2,0,Placed
22691,22,Male,B.Tech,IT,5.73,0,3,4,9,57,3,1,1,Not Placed
27840,18,Male,MCA,ME,7.22,0,4,5,7,69,6,2,1,Placed
3871,20,Male,BCA,Civil,7.88,1,4,7,6,80,4,2,0,Placed
31536,21,Male,MCA,CSE,5.6,1,4,7,5,58,5,2,1,Not Placed
7837,20,Male,MCA,Civil,7.87,0,4,5,6,74,6,2,2,Not Placed
49523,19,Female,MCA,Civil,6.25,0,2,2,4,60,7,1,3,Not Placed
38166,21,Male,BCA,ECE,6.88,0,3,3,4,70,5,1,0,Not Placed
46295,24,Female,B.Tech,ECE,8.73,1,5,7,5,72,6,2,0,Placed
19907,19,Male,BCA,ME,7.15,1,5,10,3,89,4,3,0,Not Placed
43069,20,Male,BCA,ECE,7.52,0,3,3,6,78,5,1,2,Not Placed
2654,24,Female,B.Tech,ECE,8.33,1,5,7,6,84,7,2,0,Placed
33882,22,Female,BCA,CSE,5,0,3,4,7,42,6,1,3,Not Placed
29267,18,Female,B.Sc,ECE,7.43,1,4,7,4,76,5,2,0,Not Placed
17546,23,Male,B.Tech,IT,7.63,2,5,8,4,85,6,3,1,Not Placed
27499,24,Female,B.Tech,ME,6.42,0,4,6,1,75,7,2,3,Not Placed
36414,22,Female,BCA,IT,7.82,1,5,9,5,83,7,3,2,Not Placed
44476,18,Female,B.Sc,ME,7.91,0,4,6,5,75,6,2,0,Placed
47799,19,Male,B.Tech,IT,9.19,1,6,10,4,74,6,3,0,Not Placed
17661,20,Female,B.Sc,CSE,7.3,2,4,7,3,68,5,2,0,Not Placed
20089,19,Female,B.Sc,CSE,9.38,1,5,7,5,98,5,2,0,Placed
12818,23,Male,MCA,ECE,8.17,0,4,6,9,84,8,2,0,Placed
24427,20,Male,MCA,ME,4.5,0,3,6,5,40,7,2,2,Not Placed
45107,21,Male,BCA,Civil,7.59,0,4,5,8,66,4,2,2,Not Placed
49912,21,Female,BCA,ME,5.6,0,3,5,5,71,4,2,2,Not Placed
39783,21,Female,B.Sc,ME,5.85,0,3,4,4,82,8,2,3,Not Placed
46619,21,Female,MCA,ECE,8.16,2,5,7,5,74,5,2,0,Placed
20467,22,Male,MCA,ME,6.9,0,2,2,7,68,7,1,1,Not Placed
38283,24,Female,BCA,IT,5.28,0,3,6,7,35,4,1,2,Not Placed
17918,23,Male,BCA,ME,7.23,1,4,7,6,78,5,2,1,Placed
37668,24,Male,BCA,CSE,6.76,0,3,4,6,54,6,1,0,Not Placed
27910,20,Female,B.Sc,IT,7.74,1,4,7,6,91,7,2,0,Placed
2203,22,Female,BCA,Civil,7.78,2,4,7,8,75,5,2,0,Placed
28088,19,Male,BCA,CSE,6.11,0,4,6,7,59,5,2,3,Not Placed
32956,23,Male,B.Tech,IT,5.52,1,3,5,6,50,5,1,1,Not Placed
25003,24,Male,B.Tech,IT,6.25,0,3,5,7,52,5,1,3,Not Placed
20779,23,Male,MCA,Civil,6.42,0,3,3,6,74,5,1,2,Not Placed
41553,21,Female,BCA,ECE,6.25,1,3,5,5,71,6,2,2,Not Placed
39918,23,Male,BCA,IT,8.88,2,5,9,7,87,6,3,0,Placed
44667,23,Female,MCA,ECE,8.92,0,4,5,4,87,6,2,0,Not Placed
12922,22,Male,B.Sc,CSE,7.78,2,4,5,6,93,5,2,1,Placed
1455,23,Male,B.Tech,Civil,7.64,1,3,4,5,87,7,2,0,Not Placed
19196,19,Female,B.Sc,CSE,4.87,0,2,3,9,47,6,1,1,Not Placed
5202,21,Male,B.Tech,IT,7.66,3,5,9,8,72,5,3,2,Not Placed
21560,24,Male,B.Sc,ECE,7.38,1,4,7,5,82,5,2,0,Placed
34058,20,Male,B.Sc,CSE,6.8,2,4,6,3,57,5,2,1,Not Placed
3670,19,Female,B.Sc,ECE,7.3,0,4,6,5,78,5,2,0,Placed
26215,24,Male,B.Tech,IT,5.65,2,4,7,5,62,5,2,1,Not Placed
29228,23,Male,BCA,ECE,6.27,0,3,4,7,70,6,1,2,Not Placed
16091,20,Male,BCA,CSE,7.42,2,4,5,5,77,4,2,0,Placed
44929,18,Female,MCA,IT,8.38,2,5,9,7,100,7,3,0,Placed
6919,19,Female,B.Tech,IT,6.36,0,3,5,6,55,7,1,1,Not Placed
21570,19,Female,MCA,IT,8.31,1,5,8,4,78,6,2,0,Not Placed
561,18,Male,B.Tech,Civil,6.61,1,3,4,6,76,6,1,1,Not Placed
20284,20,Female,MCA,ME,6.93,0,4,7,2,73,7,2,0,Not Placed
4346,21,Female,B.Tech,IT,6.55,0,4,6,7,78,7,2,0,Placed
8319,23,Female,BCA,ECE,7.4,0,4,5,7,66,6,2,1,Placed
26288,24,Female,B.Sc,IT,6.52,0,4,6,4,42,4,2,0,Not Placed
6567,19,Male,B.Sc,Civil,7.06,1,3,4,6,71,6,1,2,Not Placed
38904,19,Female,BCA,ME,5.75,0,3,4,8,72,6,1,1,Not Placed
16752,19,Male,MCA,ECE,6.71,0,3,4,6,39,6,1,1,Not Placed
42243,22,Female,B.Sc,IT,7.99,2,5,8,4,89,6,3,1,Not Placed
18193,18,Female,B.Sc,Civil,7.65,1,3,4,5,49,6,1,0,Not Placed
319,19,Male,B.Sc,ME,6.91,0,3,4,7,73,5,1,2,Not Placed
47766,22,Female,B.Tech,ME,7.31,1,4,5,6,82,5,2,0,Placed
37468,19,Female,B.Tech,CSE,6.68,0,4,6,7,55,8,2,0,Placed
35007,20,Female,BCA,Civil,6.3,1,3,5,5,64,7,2,1,Not Placed
25346,21,Female,B.Tech,ECE,7.21,0,3,4,7,62,6,1,2,Not Placed
27978,23,Male,B.Tech,CSE,6.36,0,4,8,6,49,6,2,1,Not Placed
38390,21,Female,BCA,ME,5.36,1,2,2,4,41,5,1,3,Not Placed
38479,23,Female,BCA,Civil,6.87,0,3,4,7,63,7,1,0,Not Placed
3630,24,Male,B.Sc,Civil,5.71,1,3,6,4,63,4,2,1,Not Placed
4857,24,Female,MCA,ME,6.94,0,3,4,6,55,5,1,0,Not Placed
26836,22,Female,B.Sc,Civil,7.55,0,3,4,5,79,6,1,0,Not Placed
28774,23,Male,B.Tech,CSE,5.17,0,2,2,4,74,5,1,1,Not Placed
21778,22,Female,B.Sc,Civil,5.64,1,2,3,5,67,8,1,1,Not Placed
41933,20,Female,B.Tech,Civil,7.58,2,4,5,5,79,5,2,1,Placed
8685,18,Male,B.Sc,Civil,5.82,0,3,4,5,35,5,1,2,Not Placed
24089,22,Male,B.Tech,ME,5.05,0,2,3,4,52,5,1,1,Not Placed
41325,23,Female,BCA,Civil,7.92,0,4,6,6,77,6,2,0,Placed
44364,21,Female,MCA,CSE,6.72,0,5,9,4,60,6,3,0,Not Placed
43619,24,Female,MCA,CSE,7.58,1,4,6,6,85,6,2,2,Not Placed
3496,18,Male,MCA,CSE,9.8,2,6,10,7,94,3,3,0,Placed
7581,21,Female,B.Tech,ECE,4.55,1,2,3,7,35,6,1,2,Not Placed
444,19,Female,BCA,CSE,7.02,0,3,4,5,76,5,1,0,Not Placed
27196,18,Female,MCA,ECE,6.01,0,4,6,3,72,6,2,1,Not Placed
10083,24,Female,B.Sc,CSE,6.45,0,4,8,7,57,4,2,2,Not Placed
28914,23,Female,MCA,Civil,6.93,0,3,4,6,58,4,1,2,Not Placed
30977,19,Male,B.Tech,ECE,6.29,0,3,4,6,70,6,1,2,Not Placed
8718,22,Female,B.Sc,ME,7.84,0,3,4,4,77,5,1,0,Not Placed
43503,23,Female,B.Tech,IT,8.96,2,6,10,5,66,6,3,0,Placed
44617,23,Female,MCA,ME,8.16,2,5,7,5,85,3,2,0,Placed
11041,22,Male,B.Sc,IT,7.28,0,4,5,7,60,5,2,1,Placed
12247,22,Female,B.Sc,ECE,6.48,1,3,5,6,80,7,2,1,Not Placed
16890,19,Female,B.Sc,ECE,6.19,0,3,4,7,53,7,1,2,Not Placed
41673,23,Male,B.Tech,ECE,6.45,0,4,6,4,62,3,2,2,Not Placed
35662,21,Male,B.Sc,ECE,7.87,0,4,6,6,63,5,2,2,Not Placed
16621,18,Male,B.Sc,ME,6.1,0,3,5,4,54,6,1,2,Not Placed
6537,24,Male,BCA,ECE,6.53,0,4,6,6,62,9,2,0,Placed
8177,18,Female,B.Tech,Civil,8.1,1,5,7,5,83,4,2,0,Placed
30655,23,Male,B.Tech,IT,6.63,1,4,6,5,67,6,2,0,Placed
11290,22,Male,B.Sc,ME,7.62,0,4,6,4,78,6,2,1,Not Placed
6192,18,Female,B.Sc,IT,6.63,0,4,7,3,77,6,2,0,Not Placed
39448,21,Female,B.Tech,CSE,6.65,1,3,5,4,54,5,1,0,Not Placed
23563,20,Male,B.Sc,ME,9.19,2,6,10,5,83,7,3,0,Placed
27876,21,Female,MCA,CSE,7.08,0,4,6,6,66,6,2,2,Not Placed
3695,19,Male,B.Sc,CSE,5.06,0,3,4,3,51,5,1,3,Not Placed
38073,19,Male,B.Tech,ME,6.58,0,3,3,6,72,7,1,2,Not Placed
18931,21,Male,BCA,ECE,6.09,2,4,6,5,37,5,1,3,Not Placed
4999,21,Female,BCA,IT,5.1,0,3,4,6,51,5,1,1,Not Placed
7289,22,Male,B.Tech,Civil,6.88,0,2,2,6,72,4,1,0,Not Placed
14257,19,Female,BCA,ECE,8.17,2,4,6,5,85,6,2,0,Placed
34095,18,Male,B.Tech,ECE,6.14,2,4,8,5,51,7,2,1,Not Placed
38722,21,Female,MCA,Civil,7.14,1,4,5,5,74,5,2,0,Placed
1069,20,Female,B.Tech,ME,5.94,0,3,6,4,69,5,2,1,Not Placed
2253,20,Female,BCA,ECE,7.82,2,4,6,9,88,5,2,0,Placed
41072,21,Female,MCA,ME,7.15,1,4,6,6,82,4,2,0,Placed
14882,20,Male,B.Tech,ECE,7.14,2,4,5,8,78,6,2,0,Placed
30061,23,Female,B.Tech,IT,7.65,0,4,6,6,63,5,2,1,Placed
4642,21,Male,MCA,ME,5.61,1,3,4,4,57,5,1,2,Not Placed
33310,19,Male,MCA,ME,7.13,2,4,5,3,74,5,2,0,Not Placed
22301,21,Female,B.Tech,ECE,8.11,2,5,8,4,69,4,2,0,Not Placed
42482,18,Female,MCA,ECE,6.96,2,4,8,3,80,5,3,0,Not Placed
30540,19,Male,B.Tech,ME,8.12,3,5,7,4,70,5,2,1,Not Placed
12003,19,Male,BCA,ME,8.16,0,4,4,6,77,8,1,0,Not Placed
26794,22,Male,B.Tech,IT,6.23,2,3,5,7,64,5,2,1,Not Placed
8318,18,Female,B.Sc,IT,6.68,0,4,7,8,77,7,2,0,Placed
3636,20,Male,MCA,ME,7.81,2,5,10,4,64,6,3,0,Not Placed
22473,18,Female,MCA,IT,5.23,0,4,8,6,55,6,2,2,Not Placed
26449,21,Female,MCA,Civil,8.35,2,4,5,2,73,6,2,0,Not Placed
1950,19,Female,BCA,ECE,7.41,1,5,8,4,70,6,2,1,Not Placed
37887,18,Male,BCA,Civil,7.11,1,3,4,4,63,7,1,1,Not Placed
47572,19,Female,B.Tech,IT,7.54,1,5,10,6,62,5,3,0,Placed
27053,24,Female,MCA,IT,6.57,1,4,6,4,50,8,2,1,Not Placed
10398,21,Male,MCA,Civil,6.74,1,4,6,4,73,6,2,1,Not Placed
16909,24,Female,BCA,ECE,6.58,0,3,5,3,68,7,2,2,Not Placed
27278,24,Female,B.Sc,Civil,6.9,0,3,3,5,62,3,1,0,Not Placed
28409,20,Male,B.Tech,ME,7.13,0,4,6,4,65,7,2,0,Not Placed
45762,19,Female,MCA,IT,7.39,1,4,7,4,85,6,2,2,Not Placed
16625,21,Female,MCA,ECE,8.32,1,5,8,7,75,6,2,0,Placed
31891,18,Female,B.Tech,ME,6.11,0,3,3,7,52,4,1,2,Not Placed
10355,24,Male,B.Sc,IT,7.03,0,4,5,6,68,7,2,1,Placed
9941,24,Female,MCA,CSE,5.21,1,3,4,7,57,6,1,3,Not Placed
44302,20,Female,B.Tech,ME,7.51,0,3,2,4,79,6,1,1,Not Placed
20844,21,Female,B.Tech,IT,6.71,0,3,3,5,51,6,1,0,Not Placed
45054,21,Female,B.Sc,ME,6.76,1,3,5,4,59,6,1,0,Not Placed
5299,19,Female,B.Sc,CSE,8.67,2,5,9,6,76,6,3,0,Placed
8680,23,Female,B.Tech,Civil,7.67,0,4,6,6,92,7,2,1,Placed
24050,21,Female,BCA,ME,5.22,0,3,6,6,75,4,2,2,Not Placed
7746,22,Female,MCA,IT,7,2,4,7,7,65,6,2,1,Placed
26277,18,Male,BCA,ME,7.99,1,4,6,4,73,5,2,0,Not Placed
17041,19,Male,B.Sc,CSE,6.57,2,3,5,4,70,6,2,0,Not Placed
35842,22,Female,B.Sc,IT,7.42,3,4,7,5,77,4,2,1,Placed
28328,24,Female,B.Tech,ECE,6.96,2,3,5,4,61,4,2,0,Not Placed
48978,19,Female,B.Sc,ECE,6.59,0,3,5,4,50,5,1,2,Not Placed
34018,23,Female,B.Tech,Civil,6.98,0,3,4,7,71,4,1,0,Not Placed
1357,23,Female,B.Sc,CSE,7.54,2,4,7,6,62,5,2,0,Placed
35951,20,Female,MCA,CSE,7.12,0,4,6,4,80,4,2,0,Not Placed
49002,18,Male,B.Tech,ECE,6.65,1,3,4,4,62,7,1,0,Not Placed
26952,21,Male,B.Sc,Civil,6.71,0,4,6,7,53,7,2,0,Not Placed
7056,22,Female,B.Tech,Civil,7.78,0,4,6,6,78,6,2,2,Not Placed
4391,22,Female,B.Sc,ME,8.21,0,4,6,4,81,4,2,0,Not Placed
44896,22,Male,B.Tech,Civil,7.08,0,4,5,8,66,5,2,1,Placed
19434,21,Male,BCA,ECE,7.13,0,4,5,6,68,6,2,0,Placed
44229,22,Female,MCA,CSE,5.32,0,3,4,5,60,7,1,3,Not Placed
36840,24,Female,BCA,ME,6.86,0,3,4,6,75,6,1,0,Not Placed
44650,21,Female,B.Tech,ECE,7.76,1,3,4,6,78,5,1,0,Not Placed
3964,24,Female,MCA,CSE,8,1,6,10,3,95,5,3,0,Not Placed
6621,20,Female,B.Tech,Civil,7.2,0,4,6,7,65,3,2,1,Placed
41,19,Male,B.Tech,ECE,7.07,0,3,3,7,66,5,1,2,Not Placed
3230,20,Female,BCA,ECE,6.35,0,3,3,8,67,4,1,3,Not Placed
39845,21,Male,MCA,Civil,6.99,1,3,3,8,63,6,1,0,Not Placed
11264,20,Female,MCA,IT,7.17,0,4,6,7,72,6,2,1,Placed
6892,19,Female,B.Tech,ME,7.64,1,4,6,3,81,7,2,0,Not Placed
32733,22,Male,B.Sc,ECE,8.93,2,5,9,7,87,7,3,0,Placed
23206,22,Male,MCA,Civil,6.78,1,3,5,7,58,6,1,0,Placed
21825,24,Male,B.Sc,Civil,6.63,0,3,4,4,76,5,1,0,Not Placed
39186,23,Female,BCA,CSE,6.94,0,3,5,5,69,6,2,0,Placed
2151,22,Male,BCA,IT,7.03,1,3,4,6,77,7,1,0,Not Placed
48473,21,Male,B.Tech,IT,5.72,0,3,4,5,54,5,1,1,Not Placed
28534,24,Male,MCA,CSE,7.15,0,4,6,4,74,4,2,1,Not Placed
10465,19,Male,MCA,ME,7.56,0,4,5,5,68,5,2,2,Not Placed
23723,20,Female,BCA,ME,6.62,0,4,6,6,58,6,2,0,Placed
18313,21,Female,B.Sc,ECE,6.93,0,4,7,3,76,6,2,0,Not Placed
9496,18,Female,B.Sc,CSE,5.84,0,4,7,8,59,6,2,3,Not Placed
14343,23,Male,MCA,Civil,8.15,0,4,6,5,78,5,2,1,Placed
38584,21,Female,BCA,Civil,6.17,0,3,5,6,71,9,2,1,Not Placed
4415,22,Female,B.Sc,ME,7.63,1,4,5,6,82,4,2,0,Placed
14672,20,Female,B.Tech,IT,6.35,0,3,5,4,78,5,2,1,Not Placed
2216,20,Female,B.Tech,CSE,6.21,0,4,6,5,64,7,2,1,Not Placed
10066,21,Female,B.Tech,CSE,6.63,1,3,5,7,53,7,1,2,Not Placed
15671,21,Female,B.Sc,IT,7.04,1,5,10,6,59,6,3,0,Placed
8704,20,Male,MCA,CSE,7.51,1,5,9,4,65,5,3,0,Not Placed
16539,19,Female,BCA,ECE,5.67,0,4,7,6,44,4,2,3,Not Placed
48741,18,Male,MCA,IT,8.19,3,5,8,6,82,5,3,1,Placed
49743,19,Female,B.Tech,Civil,5.92,1,4,7,4,57,6,2,2,Not Placed
21813,24,Male,MCA,IT,5.89,1,3,5,7,50,7,1,3,Not Placed
30151,23,Male,BCA,Civil,7.66,0,4,6,7,89,3,2,1,Placed
26681,18,Male,B.Tech,Civil,7.85,2,4,5,6,71,9,2,2,Not Placed
19440,21,Female,B.Tech,ME,7.2,2,4,7,8,61,7,2,2,Not Placed
30927,22,Female,B.Tech,ECE,5.58,0,2,3,3,57,6,1,2,Not Placed
17619,18,Male,B.Tech,ME,7.8,3,4,7,7,85,5,2,0,Placed
7689,21,Female,MCA,Civil,6.12,1,4,6,2,61,5,2,2,Not Placed
26238,22,Female,B.Sc,ECE,6.45,0,3,5,5,56,3,1,2,Not Placed
27095,24,Male,MCA,ME,6.85,0,5,10,7,73,5,3,1,Placed
2690,23,Male,BCA,IT,6.41,2,4,6,8,58,7,2,1,Not Placed
35828,20,Male,B.Tech,CSE,6.73,1,4,6,7,59,7,2,0,Placed
4043,20,Female,B.Tech,Civil,7.68,2,4,6,5,75,5,2,0,Placed
26385,23,Male,BCA,CSE,7.57,1,4,6,7,75,6,2,0,Placed
22570,22,Female,MCA,ME,6.91,1,4,6,5,60,8,2,2,Not Placed
21139,18,Male,BCA,Civil,9.16,0,4,5,5,94,6,2,0,Placed
13074,19,Male,MCA,CSE,6.14,2,4,7,5,63,5,2,2,Not Placed
7304,23,Male,B.Sc,ME,6.91,0,3,3,6,60,6,1,0,Not Placed
29683,22,Female,MCA,ME,7.56,0,4,5,6,83,4,2,2,Not Placed
44823,20,Female,B.Sc,IT,4.94,0,2,3,6,45,5,1,3,Not Placed
3328,18,Male,B.Tech,ECE,7.89,3,4,7,6,72,7,2,0,Placed
1495,24,Female,MCA,IT,7.59,1,5,9,7,68,6,3,0,Placed
6885,22,Male,B.Sc,IT,5.57,2,4,7,5,37,5,2,3,Not Placed
46524,23,Female,B.Sc,IT,6.62,0,4,6,7,70,5,2,0,Placed
43218,18,Female,BCA,IT,7.47,2,5,9,5,82,6,3,1,Placed
14713,19,Male,BCA,ECE,5.41,1,3,4,5,58,4,1,3,Not Placed
9937,21,Female,B.Tech,CSE,6.38,0,4,8,6,51,5,2,2,Not Placed
24504,20,Female,BCA,CSE,9.8,2,6,9,6,100,4,3,0,Placed
32124,22,Male,BCA,ECE,7.8,1,4,6,6,73,6,2,0,Placed
2805,23,Male,B.Sc,IT,9.42,2,6,10,5,87,6,3,0,Placed
3628,21,Female,B.Sc,IT,7.86,1,4,7,6,82,6,2,1,Placed
1517,20,Female,MCA,ME,7.65,2,5,8,5,89,5,3,1,Placed
33845,20,Male,BCA,Civil,6.35,2,4,6,2,57,6,2,2,Not Placed
30627,23,Female,MCA,IT,5.45,0,4,7,4,41,6,2,3,Not Placed
1754,18,Male,BCA,ECE,5.8,0,3,4,5,41,6,1,1,Not Placed
29057,22,Female,B.Sc,CSE,5.92,0,3,5,4,57,4,1,2,Not Placed
32534,23,Male,B.Sc,Civil,7.38,1,2,1,6,79,6,1,0,Not Placed
34429,24,Female,B.Sc,Civil,7.55,1,4,6,10,77,5,2,0,Placed
45524,22,Female,BCA,ME,6.03,0,3,3,7,62,5,1,2,Not Placed
37047,24,Female,B.Tech,Civil,6.88,0,3,4,8,65,7,1,1,Not Placed
12186,23,Male,B.Tech,CSE,7.15,1,4,7,4,59,6,2,0,Not Placed
40623,20,Female,B.Sc,ME,7.69,1,4,6,5,66,6,2,2,Not Placed
6999,24,Female,MCA,Civil,6.28,0,3,4,3,52,5,1,1,Not Placed
48713,20,Male,B.Tech,ECE,6.89,2,3,5,8,67,6,2,0,Placed
43888,24,Female,B.Sc,Civil,8.55,0,4,6,7,100,7,2,0,Placed
16842,24,Female,B.Tech,ECE,6.37,1,3,3,4,63,5,1,2,Not Placed
39982,20,Female,B.Tech,CSE,6.07,1,4,6,6,58,6,2,1,Not Placed
34586,24,Female,B.Sc,ME,6.46,0,3,4,5,66,6,1,3,Not Placed
27477,22,Female,B.Tech,IT,7.28,1,4,7,5,60,6,2,0,Placed
10643,20,Female,MCA,IT,8.31,2,5,8,4,94,6,3,0,Not Placed
31717,24,Female,B.Tech,ECE,8.21,1,5,7,6,83,5,2,0,Placed
40169,21,Male,MCA,IT,6.73,1,4,6,6,70,7,2,1,Placed
8588,21,Male,BCA,ECE,5.84,1,4,7,6,49,4,2,1,Not Placed
25065,18,Female,B.Sc,CSE,7.16,2,4,7,5,63,6,2,1,Placed
4031,23,Male,B.Sc,Civil,7.32,2,4,7,3,96,5,2,2,Not Placed
17421,22,Female,BCA,Civil,6.51,0,3,5,4,63,7,2,1,Not Placed
37252,20,Male,B.Tech,IT,6.3,0,3,5,3,70,6,2,1,Not Placed
32569,21,Male,B.Tech,IT,6.28,0,3,3,5,65,7,1,1,Not Placed
20485,23,Female,BCA,IT,7.19,1,4,7,5,83,5,2,0,Placed
40598,24,Female,BCA,IT,4.94,1,3,6,6,40,5,2,1,Not Placed
5579,21,Male,B.Sc,ME,7.37,0,4,6,7,65,5,2,1,Placed
19466,19,Female,BCA,CSE,9.07,2,6,9,6,93,6,3,0,Placed
18215,21,Male,B.Sc,CSE,5.92,0,3,6,6,52,4,2,2,Not Placed
47273,22,Female,B.Sc,IT,7.17,1,5,10,5,77,4,3,1,Placed
24935,22,Female,B.Sc,IT,7.29,2,4,7,5,54,5,2,0,Not Placed
22523,23,Female,MCA,Civil,7.71,0,4,6,5,66,8,2,0,Placed
42350,19,Male,B.Tech,ECE,6.73,0,4,6,4,79,6,2,0,Not Placed
21156,18,Female,BCA,Civil,5.41,0,3,4,5,54,6,1,3,Not Placed
38144,19,Male,B.Sc,ECE,6.41,0,2,2,5,68,4,1,3,Not Placed
21668,23,Male,B.Sc,IT,5.86,0,3,5,8,53,8,1,3,Not Placed
38361,24,Male,B.Sc,IT,5.74,0,3,4,6,45,6,1,2,Not Placed
